rating,review_count,name,categories0,phone,image_url,id,city,postal_code,address,latitude,longitude,state,categories1,categories2
3,94,McMenamins Cedar Hills Pub,breweries,5036410151,https://s3-media1.fl.yelpcdn.com/bphoto/IDUpENvw0FgdE_S8wZwONQ/ms.jpg,mcmenamins-cedar-hills-pub-beaverton,Beaverton,97005,2927 SW Cedar Hills Blvd,45.4990655,-122.8092536,OR,bars,tradamerican
4.5,17,Maeumbeer Hof Asian Fusion,divebars,5033501366,https://s3-media1.fl.yelpcdn.com/bphoto/gYaVtM6XyfU2YQ0wGn6OBw/ms.jpg,maeumbeer-hof-asian-fusion-beaverton,Beaverton,97008,8610 SW Hall Blvd,45.45771592,-122.784102,OR,asianfusion,
5,5,Flying Fish Oyster Bar,beerbar,9718066747,,flying-fish-oyster-bar-portland,Portland,97232,2340 NE Sandy Blvd,45.52713,-122.64169,OR,raw_food,wine_bars
5,13,Coalition Brewing,breweries,5038948080,https://s3-media1.fl.yelpcdn.com/bphoto/XCTNs0mce1VR8Fq84u2yTg/ms.jpg,coalition-brewing-portland-2,Portland,97214,2705 SE Ankeny St,45.5223762,-122.6380488,OR,,
3,27,Firehouse Pub,pubs,5036973903,https://s3-media4.fl.yelpcdn.com/bphoto/kmemxpET02M1f6tDgx6Pdg/ms.jpg,firehouse-pub-lake-oswego,Lake Oswego,97034,23 A Ave,45.41942,-122.66316,OR,,
4.5,9,Watkins Park Pub,pubs,5036554117,https://s3-media4.fl.yelpcdn.com/bphoto/Vb6-ujuFt4mKvsrFtrcUtw/ms.jpg,watkins-park-pub-clackamas,Clackamas,97015,16740 SE 82nd Dr,45.4012699,-122.56876,OR,,
4,232,The Highland Stillhouse,pubs,5037236789,https://s3-media3.fl.yelpcdn.com/bphoto/pE4qEIExo8vYFOfRykmJPw/ms.jpg,the-highland-stillhouse-oregon-city,Oregon City,97045,201 S 2nd St,45.35146041,-122.6141834,OR,scottish,
4,71,DuckTales Kitchen,pubs,3607357932,https://s3-media4.fl.yelpcdn.com/bphoto/3UPmXfHEeOJnCaCICO8nZQ/ms.jpg,ducktales-kitchen-vancouver-2,Vancouver,98661,612 N Devine Rd,45.624621,-122.613593,WA,tradamerican,breakfast_brunch
4.5,2,Bo's Pub,pubs,5036520302,https://s3-media3.fl.yelpcdn.com/bphoto/1yeTq-t-pdigf2G0V9ZcLA/ms.jpg,bos-pub-portland,Portland,97267,18650 SE McLoughlin Boulevard,45.3881299,-122.60993,OR,tradamerican,
3,141,John Barleycorns,pubs,5036842688,https://s3-media2.fl.yelpcdn.com/bphoto/0rsnLYw0v78_iuo59vvHhg/ms.jpg,john-barleycorns-tigard,Tigard,97223,14610 SW Sequoia Pkwy.,45.41453341,-122.7466481,OR,breweries,tradamerican
3.5,21,The Heritage Pub,pubs,5036541553,https://s3-media3.fl.yelpcdn.com/bphoto/fw7h0UV35SOXsRX-yb2tcg/ms.jpg,the-heritage-pub-happy-valley,Happy Valley,97086,10601 SE 82nd Ave,45.4460106,-122.5791779,OR,karaoke,
3.5,141,Rock Creek Tavern,pubs,5036453822,https://s3-media4.fl.yelpcdn.com/bphoto/V3GwE9geP9WPoyPPIdnvhA/ms.jpg,rock-creek-tavern-hillsboro,Hillsboro,97124,10000 NW Old Cornelius Pass Rd.,45.59142871,-122.8736687,OR,breweries,tradamerican
3,36,Wichita Town Pub,pubs,5036544201,https://s3-media1.fl.yelpcdn.com/bphoto/3q9uagk1OLuQ7oc3r0yz5w/ms.jpg,wichita-town-pub-milwaukie,Milwaukie,97222,6106 SE King Rd,45.44791214,-122.5998138,OR,sportsbars,
5,8,Craft Pour House,beergardens,5037475864,https://s3-media4.fl.yelpcdn.com/bphoto/co5sB8DsFxR72MxcCVe6ZA/ms.jpg,craft-pour-house-beaverton-2,Beaverton,97006,16055 SW Regatta Ln,45.51740346,-122.8426438,OR,beerbar,
3.5,189,Pine Shed Ribs and Barbecue,pubs,5036357427,https://s3-media4.fl.yelpcdn.com/bphoto/_p9kl5p9S4768JBb7scwWA/ms.jpg,pine-shed-ribs-and-barbecue-lake-oswego-2,Lake Oswego,97035,,45.39774,-122.733051,OR,bbq,gastropubs
4,5,Rocco's Place,pubs,5037882331,https://s3-media2.fl.yelpcdn.com/bphoto/-ywbaay794ySsFK8t51hTA/ms.jpg,roccos-place-happy-valley,Happy Valley,97086,9603 SE 82nd Ave,45.4529305,-122.5794373,OR,,
4.5,33,Caps N' Taps,pubs,3602107244,https://s3-media3.fl.yelpcdn.com/bphoto/qpz9li7rYBRgLidzsltVgA/ms.jpg,caps-n-taps-camas,Camas,98607,337 NE 4th Ave,45.585997,-122.40534,WA,,
4.5,4,Scout Beer Garden,beergardens,6502558493,https://s3-media3.fl.yelpcdn.com/bphoto/VneRqgHSPIndTFPCDIUkzQ/ms.jpg,scout-beer-garden-portland-2,Portland,97202,SE Division St and SE 28th Ave,45.50481341,-122.6365215,OR,foodtrucks,
3.5,29,The Spot Bar & Grill,pubs,3602561110,https://s3-media2.fl.yelpcdn.com/bphoto/B051YRMNXQRc2pFUs2N3Cw/ms.jpg,the-spot-bar-and-grill-vancouver,Vancouver,98662,7225 NE 4th Plain Blvd,45.64488848,-122.5985221,WA,tradamerican,sportsbars
3,150,Tapped Brew House & Pub,pubs,3602107735,https://s3-media3.fl.yelpcdn.com/bphoto/e9mMMin6oaqh6cQzsf38bA/ms.jpg,tapped-brew-house-and-pub-vancouver,Vancouver,98607,2005 SE 192nd Ave,45.60645,-122.47516,WA,lounges,newamerican
3.5,4,Smokey's Tavern,divebars,5037746101,,smokeys-tavern-portland,Portland,97206,5522 SE Foster Rd,45.49400711,-122.6059494,OR,,
3.5,69,Birra Pub,pubs,5034865172,https://s3-media1.fl.yelpcdn.com/bphoto/OzJqWjIl7xN0_HzPcB44ZQ/ms.jpg,birra-pub-tualatin,Tualatin,97062,18749 SW Martinazzi,45.38454144,-122.7592885,OR,sandwiches,lounges
3,37,Gator's Pub & Eatery,pubs,5032930356,https://s3-media2.fl.yelpcdn.com/bphoto/mahKZ6NFUOld4rCLfO8srQ/ms.jpg,gators-pub-and-eatery-tigard,Tigard,97223,11475 SW Pacific Hwy,45.4425515,-122.7467175,OR,sportsbars,breakfast_brunch
3,76,Sunnyside Pub,pubs,5036538011,https://s3-media1.fl.yelpcdn.com/bphoto/RDdNVUabpaOyFfX3mpdeSQ/ms.jpg,sunnyside-pub-clackamas,Clackamas,97015,9757 SE Sunnyside Rd.,45.43385,-122.56329,OR,breweries,tradamerican
3.5,52,Midway Historic Public House,pubs,5036569501,https://s3-media4.fl.yelpcdn.com/bphoto/-8nxuZwqrl_GlMkLWyLGiA/ms.jpg,midway-historic-public-house-oregon-city-3,Oregon City,97045,1003 7th St,45.35491977,-122.6014996,OR,sportsbars,poolhalls
3,35,Pub 181,pubs,5036664457,https://s3-media4.fl.yelpcdn.com/bphoto/LTkoscarzVoxGl7HpHhSYw/ms.jpg,pub-181-gresham,Gresham,97030,18415 SE Division St,45.50495148,-122.4734726,OR,,
3,42,Gloria'z Pub & Grill,pubs,5036986018,https://s3-media4.fl.yelpcdn.com/bphoto/HUptFkLtpjwJTpe_LCVAOA/ms.jpg,gloriaz-pub-and-grill-happy-valley,Happy Valley,97086,13175 SE Sunnyside Rd,45.42724,-122.52828,OR,tradamerican,
5,2,Oak Grove Bar and Grill,divebars,5036546343,https://s3-media1.fl.yelpcdn.com/bphoto/BR0Mmtvznhy_f80oK1LI-A/ms.jpg,oak-grove-bar-and-grill-oak-grove,Oak Grove,97267,2099 SE Oak Grove Blvd,45.41679516,-122.6418252,OR,,
3,65,J.B. O'Brien's Irish Pub,pubs,5039415592,https://s3-media1.fl.yelpcdn.com/bphoto/GU8fPRCRp2HSksJokUhKCQ/ms.jpg,j-b-o-briens-irish-pub-tigard,Tigard,97224,11555 SW Durham Rd,45.40455465,-122.7959606,OR,irish,
3.5,12,The CI Bar and Grill,pubs,5036922765,https://s3-media2.fl.yelpcdn.com/bphoto/BQBCavkOePSpT3k0-Cu2zA/ms.jpg,the-ci-bar-and-grill-tualatin,Tualatin,97062,18786 SW Boones Ferry Rd,45.3841174,-122.7636954,OR,,
4.5,68,The Commons Brewery,breweries,5033435501,https://s3-media2.fl.yelpcdn.com/bphoto/MhBk5d9oigfySBIX6ob_fA/ms.jpg,the-commons-brewery-portland-3,Portland,97214,630 SE Belmont St,45.51636165,-122.6588832,OR,,
2.5,56,McMenamins Murray & Allen Pub,pubs,5036444562,https://s3-media1.fl.yelpcdn.com/bphoto/Di29pWI9coCr68Jud6XfBA/ms.jpg,mcmenamins-murray-and-allen-pub-beaverton,Beaverton,97008,6179 SW Murray Blvd.,45.4751824,-122.826302,OR,tradamerican,
4.5,17,Dean's Scene Home Brewery,breweries,5033192517,https://s3-media2.fl.yelpcdn.com/bphoto/6IGEmkjOKQMG0tXZUs7Lig/ms.jpg,deans-scene-home-brewery-portland,Portland,97213,4714 NE Fremont St,45.548103,-122.614288,OR,,
5,5,Growler's Public House,beerbar,5037464031,https://s3-media1.fl.yelpcdn.com/bphoto/0XV9Tio9uOCdn1CZTGXnWA/ms.jpg,growlers-public-house-tigard,Tigard,97223,14350 SW Barrows Rd.,45.43133,-122.82445,OR,pubs,wine_bars
4,2,Scout Beer Garden,beergardens,6502558493,https://s3-media2.fl.yelpcdn.com/bphoto/OiBjxK8TNjscWhBAHz7hzw/ms.jpg,scout-beer-garden-portland-3,Portland,97239,3201 SW Moody Ave,45.49986471,-122.6721886,OR,,
3.5,2,Pinstripes Bar and Grill,divebars,,,pinstripes-bar-and-grill-portland,Portland,97214,1937 SE 11th,45.5088387,-122.654953,OR,,
3,59,McCool's Pub & Grill,pubs,5036986073,https://s3-media3.fl.yelpcdn.com/bphoto/F5klwCz1VvxDOBqh0CzF_g/ms.jpg,mccools-pub-and-grill-clackamas,Clackamas,97015,12066 SE Sunnyside Rd,45.4294871,-122.5397724,OR,tradamerican,
3.5,21,3 Monkeys' Pub & Grill,pubs,3608287006,https://s3-media4.fl.yelpcdn.com/bphoto/42MZHxwXb_T9iMnfeW2hfg/ms.jpg,3-monkeys-pub-and-grill-vancouver,Vancouver,98665,7917 NE Hwy 99,45.6797502,-122.6616642,WA,tradamerican,
4,5,Boomer's Sports Bar & Grill,divebars,3606937300,https://s3-media4.fl.yelpcdn.com/bphoto/WTuzFFxAb4S0E8eMoP23aw/ms.jpg,boomers-sports-bar-and-grill-vancouver,Vancouver,98660,611 Main St,45.6261406,-122.6713333,WA,sportsbars,
3.5,164,Gustav's Pub & Grill,pubs,3608830222,https://s3-media2.fl.yelpcdn.com/bphoto/SSR3ac5qZsoRslneC8Dccw/ms.jpg,gustavs-pub-and-grill-vancouver,Vancouver,98683,1705 SE 164th Ave,45.60794067,-122.5034256,WA,german,
3,42,Wichita Pub,pubs,5036578344,https://s3-media1.fl.yelpcdn.com/bphoto/chIUbY6yf6HjeC0ZfOj3VA/ms.jpg,wichita-pub-clackamas,Clackamas,97015,11481 SE Hwy 212,45.40833,-122.54441,OR,tradamerican,
4,10,Bar 33,pubs,5036663151,https://s3-media1.fl.yelpcdn.com/bphoto/08cNIfs6Wo2Uk6err6ASmA/ms.jpg,bar-33-gresham,Gresham,97030,33 N W 1st St,45.498558,-122.431732,OR,,
4,26,A Beer At a Time,pubs,3608355200,https://s3-media1.fl.yelpcdn.com/bphoto/_W-kasnwJyEGowsAbf8jKw/ms.jpg,a-beer-at-a-time-camas,Camas,98607,216 NE 3rd Ave,45.584349,-122.404616,WA,,
3,38,Maxwells Pub & Grill,pubs,5036494688,https://s3-media3.fl.yelpcdn.com/bphoto/7uH-N-_igxrNiikdxVHb1Q/ms.jpg,maxwells-pub-and-grill-beaverton,Beaverton,97006,737 SW 185th Ave,45.51488489,-122.8675546,OR,tradamerican,bbq
3.5,8,Pub 212,pubs,5036583070,https://s3-media3.fl.yelpcdn.com/bphoto/CzwwRN78LSENSo-BwMQp5g/ms.jpg,pub-212-clackamas,Clackamas,97015,20400 SE Hwy 212,45.40784,-122.54633,OR,tradamerican,
2.5,243,Stickmen Brewing Company,breweries,5033444449,https://s3-media1.fl.yelpcdn.com/bphoto/c4BI7h6cj1a_eRiJuoRSsA/ms.jpg,stickmen-brewing-company-lake-oswego,Lake Oswego,97034,40 N State St,45.4161491,-122.6638794,OR,gastropubs,newamerican
2.5,27,Maguffy's Pub,pubs,5036460802,https://s3-media4.fl.yelpcdn.com/bphoto/SQH_eZ8b7YSn2mRwow2Mfw/ms.jpg,maguffys-pub-beaverton,Beaverton,97005,3805 SW Murray Blvd,45.4923,-122.8273,OR,poolhalls,karaoke
3.5,21,Aloha Station,pubs,5036497666,https://s3-media1.fl.yelpcdn.com/bphoto/J6kS-2yUSoCUblJvz5oDHw/ms.jpg,aloha-station-beaverton,Beaverton,97007,3765 SW 185th Ave,45.49265671,-122.8675232,OR,sportsbars,poolhalls
3.5,55,Morgy's Pub & Grill,pubs,5036486885,https://s3-media4.fl.yelpcdn.com/bphoto/-r8YEmMF0mjUbOFR89SR2A/ms.jpg,morgys-pub-and-grill-hillsboro,Hillsboro,97124,5245 NE Elam Young Pkwy,45.529217,-122.931595,OR,sportsbars,tradamerican
4.5,89,Clark's Bistro and Pub,pubs,5033524921,https://s3-media3.fl.yelpcdn.com/bphoto/w_cZLWUzuY-BJ5jf-kKIzw/ms.jpg,clarks-bistro-and-pub-hillsboro,Hillsboro,97123,264 E Main St,45.52229309,-122.9866333,OR,sandwiches,tradamerican
3,6,Elbow Room,divebars,3606943552,https://s3-media4.fl.yelpcdn.com/bphoto/h672qDFLp2KuvYtDwzBo-A/ms.jpg,elbow-room-vancouver,Vancouver,98660,1800 Broadway St,45.635143,-122.67067,WA,,
3,219,Golden Valley Brewery,breweries,5039721599,https://s3-media4.fl.yelpcdn.com/bphoto/4Te21MpgPQC3uba_KVhhIw/ms.jpg,golden-valley-brewery-beaverton,Beaverton,97006,1520 NW Bethany Blvd,45.53109114,-122.8421731,OR,burgers,tradamerican
4.5,18,Montavilla Brew Works,breweries,5039543440,https://s3-media1.fl.yelpcdn.com/bphoto/8LFf1RQZZpT-RA35DMHB8A/ms.jpg,montavilla-brew-works-portland-3,Portland,97215,7805 SE Stark St,45.5193901,-122.5832901,OR,,
3,10,Hillside Pub,pubs,5037475973,https://s3-media1.fl.yelpcdn.com/bphoto/_gH7_KmMP1KRJg1J39CpYA/ms.jpg,hillside-pub-beaverton,Beaverton,97007,16305 SW Barrows Rd,45.42776871,-122.845047,OR,salad,sandwiches
4.5,16,Back Pedal Brewing,breweries,9714005950,https://s3-media3.fl.yelpcdn.com/bphoto/37SRXcvMhuknL7J3h2qo0A/ms.jpg,back-pedal-brewing-portland,Portland,97209,1425 NW Flanders St,45.525881,-122.6857448,OR,,
3.5,119,Ram Restaurant & Brewery,breweries,5036591282,https://s3-media3.fl.yelpcdn.com/bphoto/A0oduutwzTYt7AYah4u5aA/ms.jpg,ram-restaurant-and-brewery-clackamas-2,Clackamas,97015,9073 SE Sunnyside Rd,45.4335422,-122.5714365,OR,burgers,tradamerican
2.5,22,Oscar's Place,divebars,3602567175,https://s3-media3.fl.yelpcdn.com/bphoto/IcvdaJNSyA5O0hOlvusLPQ/ms.jpg,oscars-place-vancouver,Vancouver,98684,400 NE 112th Ave,45.62351227,-122.5580368,WA,,
3.5,12,Legends,pubs,3606938125,https://s3-media1.fl.yelpcdn.com/bphoto/y3RI-54qJCLWzJhgAUn-AQ/ms.jpg,legends-vancouver,Vancouver,98665,7005 NE Hwy 99,45.67348,-122.66261,WA,newamerican,
3,15,Buckman Botanical Brewery,breweries,5035170660,https://s3-media2.fl.yelpcdn.com/bphoto/HTkPCYD9wAS-wpP79yIAnQ/ms.jpg,buckman-botanical-brewery-portland,Portland,97214,909 SE Yamhill St,45.51585518,-122.6564339,OR,,
3,15,Corner Saloon,divebars,5036382523,https://s3-media1.fl.yelpcdn.com/bphoto/jRvBnMHvtyhYoGJkm6kqrA/ms.jpg,corner-saloon-tualatin,Tualatin,97062,2509 SW Borland Rd,45.3753699,-122.70281,OR,restaurants,
3.5,76,McMenamins Oregon City,pubs,5036558032,https://s3-media4.fl.yelpcdn.com/bphoto/UdC_ymRGIv7fqPEyR05NRw/ms.jpg,mcmenamins-oregon-city-oregon-city-3,Oregon City,97045,102 9th St,45.35918,-122.60708,OR,tradamerican,
3,64,Laurelwood Brewing Co,breweries,5032816753,https://s3-media4.fl.yelpcdn.com/bphoto/31o9t6SucSgg3WL1o1lYPA/ms.jpg,laurelwood-brewing-co-portland-4,Portland,97218,"Portland International Airport, Terminal E",45.58664739,-122.5920206,OR,tradamerican,breakfast_brunch
3.5,17,Stagecoach Saloon,divebars,5036675956,https://s3-media3.fl.yelpcdn.com/bphoto/FkK4stU7AftaZYLPG7C6LA/ms.jpg,stagecoach-saloon-fairview,Fairview,97024,20101 NE Sandy Blvd,45.54524612,-122.456131,OR,,
4.5,45,Breakside Brewery,breweries,5037196475,https://s3-media3.fl.yelpcdn.com/bphoto/hGlHZgRawkJnAaKWMIux1A/ms.jpg,breakside-brewery-milwaukie,Milwaukie,97222,5821 SE International Way,45.43191,-122.60338,OR,,
4.5,26,The Growler Run,beergardens,5033876987,https://s3-media3.fl.yelpcdn.com/bphoto/_BaUpmdtQH7D8ouR6rirDQ/ms.jpg,the-growler-run-oregon-city-2,Oregon City,97045,19502 Molalla Ave,45.32456511,-122.5800929,OR,wine_bars,
3.5,73,Clancy's,pubs,5036256711,https://s3-media4.fl.yelpcdn.com/bphoto/zxs-GL6kvLUqZvlt7PwW1w/ms.jpg,clancys-sherwood,Sherwood,97140,16066 SW 1st St,45.35648,-122.84141,OR,irish,
4,15,Adams Street Bar & Grill,pubs,,https://s3-media3.fl.yelpcdn.com/bphoto/i6JQf5xkvnPjaeGHfdlx6w/ms.jpg,adams-street-bar-and-grill-camas,Camas,98607,422 NE Adams St,45.58517553,-122.4059967,WA,tradamerican,
3.5,50,Skyland Pub Bar & Grill,pubs,5036616464,https://s3-media1.fl.yelpcdn.com/bphoto/GK6pCbwPd8K24uAI3_TZKA/ms.jpg,skyland-pub-bar-and-grill-troutdale,Troutdale,97060,3175 S Troutdale Rd,45.51973633,-122.3869886,OR,sportsbars,
3.5,41,The Wild Hare Saloon,pubs,5033037963,https://s3-media3.fl.yelpcdn.com/bphoto/xCW3JXtMqMow15Opn9kKCQ/ms.jpg,the-wild-hare-saloon-oregon-city,Oregon City,97045,1656 Beavercreek Rd,45.33366157,-122.5871122,OR,newamerican,
3,11,Ice House,pubs,3605730454,https://s3-media1.fl.yelpcdn.com/bphoto/FlmSIC4_mriGGiE9xwRPNg/ms.jpg,ice-house-vancouver,Vancouver,98665,7804 NE Hwy 99,45.67928,-122.66274,WA,,
3,41,McMenamins West Linn Pub,breweries,5036562970,https://s3-media1.fl.yelpcdn.com/bphoto/hMkHjfVzMH89v5D-tMFlvQ/ms.jpg,mcmenamins-west-linn-pub-west-linn,West Linn,97068,2090 SW 8th Ave. ,45.34608,-122.65227,OR,tradamerican,bars
4,52,Social Lies Pub & Grill,pubs,5034307974,https://s3-media2.fl.yelpcdn.com/bphoto/Mci--Cj4NQR2En9cxYHSJQ/ms.jpg,social-lies-pub-and-grill-hillsboro,Hillsboro,97123,386 S 1st Ave,45.519429,-122.989823,OR,tradamerican,
3.5,29,Wichita's Puff's Pub,pubs,5036651098,https://s3-media1.fl.yelpcdn.com/bphoto/yVFeeDbA8OcAT73WH2E68A/ms.jpg,wichitas-puffs-pub-gresham,Gresham,97030,22200 SE Stark St,45.51829,-122.43519,OR,,
3.5,7,Sellberg's Tavern,divebars,3606951854,https://s3-media4.fl.yelpcdn.com/bphoto/z45v9LwwwTuiTK9fgY00Mg/ms.jpg,sellbergs-tavern-vancouver,Vancouver,98661,2110 St Johns Blvd,45.64154,-122.64879,WA,,
3.5,4,Rosemere Tavern,divebars,3606969941,https://s3-media4.fl.yelpcdn.com/bphoto/IVLowCIjgyDxOXSADNvuKQ/ms.jpg,rosemere-tavern-vancouver,Vancouver,98661,3215 Z St,45.6448555,-122.6435471,WA,,
4,38,McNally's Taproom,beerbar,5032681429,https://s3-media2.fl.yelpcdn.com/bphoto/xv-wlsW26u0x0KEyDjnWyg/ms.jpg,mcnallys-taproom-hillsboro,Hillsboro,97123,370 E Main St,45.52251029,-122.9846193,OR,,
5,3,2nd St Bar,pubs,5035128915,https://s3-media3.fl.yelpcdn.com/bphoto/lPeXqn6J6JGcXmC4v7ZigQ/ms.jpg,2nd-st-bar-gresham,Gresham,97030,40 NE 2nd St,45.4987183,-122.4303436,OR,sportsbars,
3,59,McMenamins Greenway Pub,breweries,5035901865,https://s3-media4.fl.yelpcdn.com/bphoto/ZlewqJzDUpU1MJzj0NqlZQ/ms.jpg,mcmenamins-greenway-pub-tigard,Tigard,97223,12272 SW Scholls Ferry Rd.,45.44381373,-122.8032949,OR,beer_and_wine,tradamerican
3.5,281,Cornelius Pass Roadhouse,breweries,5036406174,https://s3-media4.fl.yelpcdn.com/bphoto/L31urOkz_06nr4GrMtGEXQ/ms.jpg,cornelius-pass-roadhouse-hillsboro-2,Hillsboro,97124,4045 NW Cornelius Pass Rd.,45.54909,-122.90049,OR,newamerican,venues
3.5,23,O'Brien's Pub,pubs,5035470400,https://s3-media1.fl.yelpcdn.com/bphoto/XGYvEZjhWvCDBKPLuzJQ-Q/ms.jpg,o-briens-pub-hillsboro,Hillsboro,97124,2020 NE Cornell Rd,45.53062476,-122.9615023,OR,tradamerican,
3.5,8,Falls View Tavern,pubs,5036555020,https://s3-media3.fl.yelpcdn.com/bphoto/wwNNM-WKBWVrrM5bgiOUPA/ms.jpg,falls-view-tavern-oregon-city,Oregon City,97045,100 S McLoughlin Blvd,45.351013,-122.614448,OR,restaurants,
3.5,25,McKenzie Pub,pubs,5036256495,https://s3-media1.fl.yelpcdn.com/bphoto/cSykpcke7PHZy7xuPX7jyg/ms.jpg,mckenzie-pub-sherwood,Sherwood,97140,16450 SW Langer Dr,45.36598523,-122.8453136,OR,tradamerican,
2.5,24,Feelgood's Pub,pubs,5035919663,https://s3-media1.fl.yelpcdn.com/bphoto/XOHGFNWtcCunukYh-O8q-w/ms.jpg,feelgoods-pub-beaverton,Beaverton,97006,20419 SW Tualatin Valley Hwy,45.49694,-122.88781,OR,,
4,687,McMenamins Edgefield,breweries,5036698610,https://s3-media2.fl.yelpcdn.com/bphoto/SR6PdWlRp3nW4HN1ZlEz0A/ms.jpg,mcmenamins-edgefield-troutdale-2,Troutdale,97060,2126 SW Halsey St.,45.5369072,-122.4068756,OR,hotels,tradamerican
4,13,Neighbor Dudes Taphouse,pubs,9712245891,https://s3-media4.fl.yelpcdn.com/bphoto/5RGCt47G38fh-Cditvwblg/ms.jpg,neighbor-dudes-taphouse-wilsonville,Wilsonville,97070,9740 Sw Wilsonville Rd,45.30225754,-122.7766342,OR,beer_and_wine,
3.5,37,The Office Pub and BBQ,pubs,5039250333,https://s3-media4.fl.yelpcdn.com/bphoto/l68SutsVHAQ8OGaSLZmRzQ/ms.jpg,the-office-pub-and-bbq-sherwood,Sherwood,97140,15996 SW Tualatin Sherwood Rd,45.36953304,-122.8426885,OR,bbq,
4.5,44,Loowit Brewing Company,breweries,3605662323,https://s3-media2.fl.yelpcdn.com/bphoto/VTEMutTY6EjI5lNlf-A9Bg/ms.jpg,loowit-brewing-company-vancouver,Vancouver,98660,507 Columbia St,45.625168,-122.673515,WA,,
4,5,The Little Red Shed - McMenamins Edgefield,pubs,,https://s3-media1.fl.yelpcdn.com/bphoto/A_ibPLmV6WWTaje-O6fNQg/ms.jpg,the-little-red-shed-mcmenamins-edgefield-troutdale,Troutdale,97060,2126 S W Halsey St,45.5368996,-122.406868,OR,,
3.5,128,Wilsonville Old Church & Pub,pubs,5034272500,https://s3-media2.fl.yelpcdn.com/bphoto/UuknDo5kaip72ODda8cx0A/ms.jpg,wilsonville-old-church-and-pub-wilsonville,Wilsonville,97070,30340 SW Boones Ferry Rd.,45.3011099,-122.7731949,OR,breweries,tradamerican
3,7,Pioneer Pub,pubs,5037225155,https://s3-media4.fl.yelpcdn.com/bphoto/BCv2mKAcCSShtJyxeORj-Q/ms.jpg,pioneer-pub-oregon-city,Oregon City,97045,720 Main St,45.358028,-122.60746,OR,,
3.5,40,Prairie Bar & Grill,pubs,3608926313,https://s3-media3.fl.yelpcdn.com/bphoto/SxWc8ooRhAZXhiczEKYJrw/ms.jpg,prairie-bar-and-grill-brush-prairie,Brush Prairie,98606,14925 NE Caples Rd,45.730365,-122.54985,WA,sportsbars,pizza
5,13,54-40 Brewing,breweries,3608445932,https://s3-media2.fl.yelpcdn.com/bphoto/tSKptqZ4KEsRpXiY__pmeA/ms.jpg,54-40-brewing-washougal,Washougal,98671,3801 S Truman Rd,45.56450981,-122.3272032,WA,beerbar,
3,219,BJ's Restaurant & Brewhouse,breweries,5036152300,https://s3-media1.fl.yelpcdn.com/bphoto/xVGBszh9JTmq9SE-pv9OfQ/ms.jpg,bjs-restaurant-and-brewhouse-hillsboro,Hillsboro,97124,7390 NE Cornell Rd,45.539044,-122.901205,OR,pizza,newamerican
3.5,13,Amy's Pub,pubs,5033057820,https://s3-media3.fl.yelpcdn.com/bphoto/c5Sp7ed_4PqIpGpXD_ROjQ/ms.jpg,amys-pub-oregon-city-3,Oregon City,97045,19526 Mollala Ave,45.3241872,-122.580412,OR,salad,sandwiches
4.5,9,Beer Store Milwaukie,beerbar,,https://s3-media1.fl.yelpcdn.com/bphoto/JY6tNVFzZaN2vuVFV3zE6w/ms.jpg,beer-store-milwaukie-milwaukie,Milwaukie,97222,10610 SE Main St,45.44612503,-122.6415329,OR,tapasmallplates,
3,43,Highland Pub & Brewery,breweries,5036653015,https://s3-media3.fl.yelpcdn.com/bphoto/xu7YLASSK2LS9VWAOYrCkw/ms.jpg,highland-pub-and-brewery-gresham,Gresham,97030,4225 SE 182nd Ave,45.49153519,-122.4760818,OR,tradamerican,
4.5,7,Historic Springdale Pub & Eatery,pubs,5036952676,https://s3-media3.fl.yelpcdn.com/bphoto/BnsMf_yu2xXKuK_I9wWq9Q/ms.jpg,historic-springdale-pub-and-eatery-corbett,Corbett,97019,32302 Historic Colmbia River Hwy,45.518887,-122.330514,OR,,
3.5,12,Maguffy's Pub,pubs,5036939700,https://s3-media4.fl.yelpcdn.com/bphoto/9XEVD8wdohvgOJFCCK2M0A/ms.jpg,maguffys-pub-hillsboro,Hillsboro,97124,2401 NE Cornell Rd,45.53125381,-122.957962,OR,,
3,10,Jay's Restaurant and Lounge,divebars,3608920072,https://s3-media4.fl.yelpcdn.com/bphoto/xGHfCrrgppr6R8ohuEiY2A/ms.jpg,jays-restaurant-and-lounge-vancouver,Vancouver,98662,5620 NE Gher Rd,45.663589,-122.561256,WA,tradamerican,
2.5,44,Sherwood Pub,pubs,5036253547,https://s3-media4.fl.yelpcdn.com/bphoto/x2NS7uxa17NxNfdyAtmeVg/ms.jpg,sherwood-pub-hillsboro,Hillsboro,97140,15976 SW Tualatin-Sherwood Rd.,45.367623,-122.8414096,OR,breweries,tradamerican
4.5,17,Wranglers Western Bar & Grill,pubs,5032669924,https://s3-media3.fl.yelpcdn.com/bphoto/vl9NLlCYBE0HfsN_D47lBw/ms.jpg,wranglers-western-bar-and-grill-canby,Canby,97013,22842 S Hwy 99E,45.2757737,-122.6691612,OR,tradamerican,
4.5,30,3peaks Public House and Taproom,beerbar,3608873157,https://s3-media3.fl.yelpcdn.com/bphoto/vevwBxlmCCbTmeMWgxHpuA/ms.jpg,3peaks-public-house-and-taproom-ridgefield,Ridgefield,98642,24415 NE 10th Ave,45.79876146,-122.6603289,WA,,
